,Unnamed: 0,translated_text,fear,disgust,joy,sadness,surprise,anger,text
286,286,آی جوارر، پاسخ خودت را می‌دهد. بسیار از تو خواسته شده که برای استقلال تلاش کنی و این پذیرفته شده است. چرا اکنون ارتش اتیوپی، شبیا، فانو و دیگر نیروهای ویژه دوبی و ترکیه همه با هم متحد شدند تا مردم تیگرای را نابود کنند؟ به نظرت چه می‌رسد؟ حقیقت این است که هدف آنها نابودی جبهه آزادیبخش خلق تیگرای (TPLF) بود. حتی اگر این یک جنایت باشد، تو اکنون چشم‌هایتان را بسته‌اید و اگر گوسفند نبودید، دقیقاً مانند خون پاک از آن یاد می‌کردید. در واقع، گله وجود دارد.,0,1,0,0,0,1,አይ ጀዋርር የራስህ መልስ ይምታታል በጣም ከገልድመህ ለብልፅግና መገረዱ ተዋቶልሀል ለምን ነበር ታድያ ኤርትራ የኢትዮጵያ ጀሌ ወታደር የሻብያ ገረድ ቡችላ ፋኖ በለዉ ልዩ ሀይል ዱባይ ቱርክ ይሄ ሁሉ ሀይል የትግራይን ህዝብ ለመፍጀት ተቀናጅተዉ የሰሩት ለምን ይመስልሀል እዉነት ህወሐትን ለማጥፋት ነበር እሱም ወንጀል መሆኑ እንዳለ ሆኖ አንተ አሁን አይናችሁን ጨፍኑና ላምኛቹ ካልሆነ  ልክ ከደሙ ንፁህ እንደሆነ ስታወራ ታስቃለህ ዳሩ መንጋ አለ
287,287,مردمی که تحت فشار هستند، ناگهان برخاسته و خانه‌ها را ویران می‌کنند؛ کسانی که از قانون پیروی نمی‌کنند و خود را بالاتر از قانون می‌دانند، همان رهبران فاسد.,0,0,0,0,0,1,ህዝብን እያሰቃዩ ድንገት ተነስቶ ቤትን ማፍርስ ህግ የማይገዛቸው ከህግ በላይ የሆኑ የየወርዳ ሹማምንት
288,288,بسیار جالب است، ویدیو را دیدم که در مورد کاندوم عسل صحبت می‌کرد. گفته می‌شد که این موضوع واقعی است و در کلینیک‌ها و بیمارستان‌ها مطرح شده و مورد بررسی قرار گرفته است. آه، زمان...,0,0,0,1,1,0,በጣም የሚገርም ነው ቪዲዮውን አየሁት የምር ኮንደም ተወደደደ የሚሉት የእውነት ነው በየክሊኒክ በየበሩ ነው ተደርድሮ የሚቀመጠው አይ ግዜ
289,289,ما سپاسگزاریم، پدر، برای این کلیسای مقدس اتحاد که ما را در این دنیای بیهوده با ایمان و ثروت پرورش داد. نابودی و فساد آن باعث شرمساری است. اگرچه خداوند ممکن است تأخیر کند، اما عدالت خود را اجرا خواهد کرد.,0,0,0,1,0,0,እናመሰግናለን አባ በቃ ለዚህች ከንቱ ዓለም ሙገሳ እና ገንዘብ ብለን ያሳደገችንን ቅድስት ተዋህዶ ቤተክርስቲያንን ማፈራረስ እና ማዋከብ ያሳፍራል እግዚአብሔር ቢዘገይም ፍርዱን ይሰጣል
290,290,دشمنانی که صلح اتیوپی را تهدید می‌کنند، همیشه در حال مخالفت با هر چیز خوب و انتشار دروغ هستند. مشاهده این متون مکرر بی‌معنا و سطحی باعث گمراهی جامعه می‌شود.,0,1,0,0,0,1,የኢትዮጵያን ሰላም የሚያስፈራቸው ጠላቶች ሁሉንም በጎ ነገር የሚቃወምና ሀሰት የሚያሰራጭላቸውን ቅጥረኛ ህሊና ቢስ ተደጋጋሚ ፅሁፍ መመልከት ህብረተሰቡን ማደ
291,291,"این متن به زبان امهری است و ترجمه آن به فارسی به شرح زیر است:

""ای خدا، ای ابیبیت، چه اتفاقی دارد می‌افتد؟ این همه گناه که انجام می‌شود تا کی ادامه خواهد داشت؟ تو که دادی عدالت را برای ستمدیدگان، ای خدا. صدای فریاد بیگناهان به گوش ما می‌رسد و چشمان ما شاهد ظلمی است که بر مظلومان روا می‌شود. ای کشورم، از این تاریکی به سوی نور قدم برداریم. ای خدا، به ما رحم کن، حداقل برای کودکانی مانند اینها.""",0,0,0,1,0,0,እረ አቤቤቤት እረ ምን ጉድ ነው የሚስማው እረ የምድሪቱዋ እሀደግ የመረዘው ቆሻሻሻ ይጠፋል ስንል ጭራሽ በዚህ መንግስት ይባስ እረ እግዚአብሔር ይሄ ሁሉ ሀጥያት እየተደረገ መቼ ነው ስምተህን የሚስኪኑን ፍርድ የምትፈርደው እረ ኡኡኡ የሚያስብለው ጆሮዋችን የንፁሀንንን ጭኃት እየስማ አይናችን የሚስኪኖችን ግፍ በማየት አገሽገሽን ጭራሽ ከድጡ ወደማጡ እንግባ እረ እግዚአብሔር ተለመነን ቢያንስ እንደነዚህ ላሉት ህፃናት
292,292,در مورد کشورت، مردم رنج گرسنگی و کمبود را تحمل می‌کنند و از خانه‌هایشان آواره شده‌اند. صحبت کردن درباره این مشکلات به معنای تلاش برای سرنگونی دولت است. اگر هدف از دست دادن دولت باشد، پس چه چیزی باقی می‌ماند که ما آن را کشور بنامیم؟,0,0,0,1,0,1,?ስለሀገርህ ህዝብ መከራ ረሃብና ጥማት ከቀዬው ተፈናቅሎ ችግር ላይ መውደቁን መናገር መንግስትን ለመገልበጥ ማሴር መንግስትን ማሳጣት ከሆነ ታዲያ ምኑን ነው ሀገር የምንለው ማ
293,293,برای مردم امهارا رنج کشیده‌اید. خون ریخته‌اید. آزمایشی که پشت سر گذاشته‌اید، ساده نبوده است. امروز نیز به طور ناگهانی وقتی می‌گویید مقاومت کنید، همانطور که شما را آزار داده‌اند، مرا نیز آزرده‌اند. احساسی که درون توست، درون من نیز هست.,0,0,0,1,0,0,ለዐማራ ህዝብ ቆስላችኋል። ደምታችኋል። ያላለፋችሁት ፈተና አልነበረም። ዛሬም ድንገት ትጥቅ ፍቱ ስትባሉ እንዳመማችሁ ሁሉ እኔንም አሞኛል። ከአንተ ውስጥ ያለው ስሜት እኔንም ውስጥ
294,294,به نظر می‌رسد که او باعث خوشحالی دیگری شده است. این گاو که مانند یک انسان به نظر می‌رسد، دلیلش این است که زیبایی خانه زنان هرگز از بین نمی‌رود.,0,1,0,0,0,0,ለሌላ አካል ደስ እንዲለው ያደረገች ነው የምትመስለው። ይች ከብት እንደ ሰው የምትታየው ያው የሴቶች ቤተ ውበት ስለማይጠፋ ነው።
295,295,روزنامه‌نگار آمریکایی قرار است با ولادیمیر پوتین، رئیس‌جمهور روسیه مصاحبه کند.,0,0,0,0,0,0,አሜሪካዊው ጋዜጠኛ ከፕሬዝደንት ቭላድሚር ፑቲን ጋር ቃለ-መጠይቅ ሊያደርግ ነው
296,296,اوروموهای بدخواه و گمراه که با نگرش های منحرف خود تلاش کردند تا خط زیبای گعز را از بین ببرند، این خیانت در تاریخ فراموش نخواهد شد. در سیستم آموزشی جدید، آموختن زبان اورومو به جای گعز قرار گرفته است.,0,1,0,0,0,1,የኦሮሞ ክፉና ጠማማ ምሁር ተብዬዎች በሸውራራ አመለካከታቸው ኩራት የሆነውን የግዕዝ ፊደል ለማጥፋት የሄዱት ወራዳነት በታሪክ አይረሳም፣ በአዲሱ ሥር ትምህርት ኦሮሚኛ ለመማር በግዕዝ
297,297,در واقع، درنا و جوهر توانایی هایشان به عنوان طلبکار و مسئول بی حد و مرز است. به ویژه، اریتره که از جنگ و آشفتگی خارج شده، بدون قرارداد ازدواج مشخص و بدون هیچ گونه محدودیت، معلق مانده است. آنچه گفتی حقیقت شگفت انگیزی است که مرا مجبور کرد تا چیزهای دیگری را بشنوم که به نظر می رسد مرا ساکت کرده‌اند.,0,0,1,0,0,0,በእውነት ደርና ጅወር የጠያቂና ተጠያቂ ብቃታቹ ወደር የለውምን በተለይ የጦርነት ስህት ና ውጥንቅጥ የወጣ ኤርትራ ጋብቻ ውል የሌሎው ያለማሰርያ የተጠለጠለ ነው ያልከው የሚገርም እውነት በቃኝ ሌላ ነገሮች መስማት የዘጋቹሉኝ ይመስለኛል
298,298,این نسل شما را شگفت‌زده می‌کند. وقتی مادر فرزندانم را پیدا کردم، حقوق من ۳۴ بر و ۳۵ سنت بود. با این وجود، چون عشق ما قسمتی از زندگی‌مان بود، توانستیم ادامه دهیم و آنچه که باید اتفاق می‌افتاد، رخ داد.,0,0,1,0,1,0,These Generation ይገርምሃል እኔ የልጆቼን እናት ሳገኛት ደሞዜ 34 ብር ከ 35 ሳንቲም ነበር እንደዛም ሆኖ ፍቅር መሃላችን ስለነበር በቅቶን ነው ምንኖር የነበረው
299,299,اگرچه خوب بود، اما اگر ۵۰ سال به عقب برگردیم، متوجه خواهیم شد که اریتره مالک تمام مشکلات ما بوده است!,0,1,0,0,0,0,ቢሆን ጥሩ ነበር ነገር ግን 50 ዓመታት ወደ ኇላ ብንሄድ የችግሮቻችን ሁሉ ባለቤት ኤርትራ መሆኗን እናረጋግጣለን !
300,300,بسیار شگفت‌انگیز است که دِر ابی و همسرشان کارهای خیریه‌ای انجام می‌دهند که بسیار تحسین‌برانگیز است. خداوند به ما رهبری جوان و بینا داده است، اما دشمنان سعی دارند تا کار او را مختل کنند. خداوند حقیقت را برای ما آشکار کند.,0,0,1,0,1,0,በጣም የሚገርም ነው ደር ዐቢይ ና ባለቤታቸው የሚሰሩት በጎ ምግባር ግሩም ነው እግዚአብሔር የሰጠንን ወጣት ባለራዕይ መሪ ነቱን የተረዱ ጠላቶች ስራውን ለማደናቀፍ እየሰሩ ይገኛል እግዚአብሔር እውነቱን ይግለጽልን
301,301,انسان تا زمانی که وارد این خانه نشود، چیزی به نام انسانیت را نشنیده است. اکنون تو شاهد هستی که چگونه مردم از رنج هایی که دیده اند عبور می کنند و من نیز همان راه را پیموده ام.,0,1,0,0,0,1,ሰዉየዉ ይህንን ቤትህ ዉስጥ እስኪገባ ሰብኣዊነት ሚባል ነገር ያልተሰማህ ደደብኮነህ ኣሁን ነዉ እንዲህ ህዝብ ለይ የሚፈጠረዉን መከራ የታየህ ህዝቡ እኔ ያለፍኩ
302,302,تنسایه لی کا، تو خیلی باهوشی، مبارکت باشد.,0,0,1,0,0,0,ትንሳዬ ለካ በጣም ጎበዝ ነህ ተባረክ
303,303,رئیس سابق پاکستان، عمران خان، به دلیل اینکه ازدواجشان اسلامی نبوده است، به ۷ سال حبس محکوم شد.,0,0,0,0,0,0,የቀድሞው የፓኪስታን መሪ ኢምራ ካን ትዳራቸው እስላማዊ አልነበረም ተብለው 7 ዓመት ተፈረደባቸው
304,304,دکتر آبئی سورپرایز با شفافیت عمل می‌کند، تمام این آشفتگی به دلیل کارهای نادرست شما ایجاد شده است. بر اساس توافق پریتوریا، باید جنبش وایانه را از طریق اقدامات مردمی متوقف کرد.,0,1,0,0,0,1,ዶር አብይ ሰርፕራይዝ በቃን ግልጽነት ይጎልሀል ይህ ሁሉ ውዥንብር የተነሳው በአንተ ውትፍትፍ ሥራ ነው። በፕሪቶሪያው ስምምነት መሰረት ወያኔን ትጥቅ በህዝብ ፊ
305,305,تو به‌عنوان یک متخصص و تحلیلگر، وظیفه داری که هویت او را مشخص کنی. برای شناخت او یا اینکه دانشمند باشیم، انتظار نمی‌رود. فقط باید سخنان و اعمالش را ببینیم و باور کنیم. شما با نژادپرستی، نفرت و ذهنیت تاریک خود، به خودتان و هم‌نوعانتان بازگردید و این حقیقت را بیان کنید که او یک فرد بزرگ است. در تاریخ، به عنوان رهبر اتیوپی ظهور کرد و اگر مردم او را انتخاب نکنند، او را کنار خواهند گذاشت. این واقعیت است. حتی اگر تلاش کنند، شکست خواهند خورد.,0,1,0,0,0,1,አንተ ማን መሆኑን ያወከው ጠንቋይ ቀላቢ ስለሆንክ ነው የእርሱን ማንነት ለማወቅ ወይም ሳይቲስት መሆን አይጠበቅብንም ንግግሩንና ተግባሩን ማየት ማመን ብቻ ነው በእናንተ በዘረኝነት በጥላቻ በጨቀየ ጭንቅላት የእርሰን ቻመጥፎነት ሰባካ ለራስህና ለመሰሎችህ መልሰህ መላልሰህ ንገረው አብይ ሰው ነው ሲቀጥል በታሪክ አጋጣሚ የኢትዮጲያ መሪ ሆኖል ለዛውም ህዝብ በሚገባ መርጦት ካልተስማማው ህዝብ ይጥለዋል አከተመ ሃቁ ይሄ ነው ቢመርህም ተጋተው
