Unnamed: 0,id,text,anger,disgust,fear,joy,sadness,surprise,translated_text,emotion,length_of_class
562,amh_train_track_a_00563,ሠላማዊ የሆነ የሥልጣን ሽግሽግ እጅግ ብስለት በተሞላበት አካሄድ በፓርቲያችን መፈፀሙ እጅግ አኩሪ ተግባር ነዉ ይህ የፓርቲዉ የሥልጣን ሽግሽግ ዝም ተብሎ በአጋጣሚ የተከናወነ ሳይሆን ከገዳ ሥርዓት የተወረሰና ወደፊትም መልካም ተምሳሊት ሆኖ መቀጠል ያለበትና አገራችንን በሰላም ጎዳና ወደ ፊት የሚያራምድ የፓርቲያችን አኩሪ ተግባር ስለሆነ ተጠናክሮ ይቀጥል ባይ ነኝ,0,0,0,1,0,0,انتقال مسالمت‌آمیز قدرت در حزب ما، که با دقت و مسئولیت‌پذیری بالا انجام شده است، یک اقدام بسیار مهم است. این انتقال قدرت در حزب به صورت تصادفی یا بدون برنامه‌ریزی قبلی نبوده، بلکه از نظامی منظم نشأت گرفته و باید به عنوان الگویی مناسب ادامه یابد تا کشورمان را در مسیر صلح و پیشرفت هدایت کند. بنابراین، این اقدام مهم حزب ما باید با جدیت بیشتری دنبال شود.,['joy'],1
563,amh_train_track_a_00564,በአፍጋኒስታን ባለሥልጣናት ለመንግሥት ሥራ የቀጠሯቸውን ዘመዶቻቸውን እንዲያሰናብቱ ታዘዙ,0,0,0,0,0,0,در افغانستان، مقامات دستور داده‌اند که بستگان خود را برای کارهای دولتی استخدام کنند.,[],0
564,amh_train_track_a_00565,እነዚያ በምድር ላይ አለቅጥ ያመፁ የሆኑት አይሁዶችና የምዕራቡ ዓለም መንግስታት ይህ ትግላቸው እስልምናን ለማጥፋት የሆነ እንደሆነ ያንንን የእስላም የተፈጥሮ ምልክት የሆነውን ጨረቃ መተው ከስሥፍራው ያውርዱት ይህንንን ማድረግ ካልቻሉ መቼም አይችሉምና ከዚህ በጋዛ ንፁሃን ላይ ከሚፈጽሙት እኩይ ተግባራቸው ይከልከሉ አዋጅ ግፈኞች በከሳራ ላይ ናቸው,1,0,0,0,0,0,آن یهودیانی که در زمین فساد می‌کنند و دولت‌های جهان غرب، این مبارزه‌شان برای نابودی اسلام است. آنها باید آن نشانه طبیعی اسلام یعنی ماه را رها کنند و از نقشه‌شان دست بردارند. اگر نتوانند این کار را انجام دهند، هرگز موفق نخواهند شد. علاوه بر این، باید از اعمال ظالمانه‌ای که علیه بیگناهان مرتکب می‌شوند، جلوگیری کنند. حکم ستمگران در حال اجراست.,['anger'],1
565,amh_train_track_a_00566,"Hasssen Mohammmed የናንተ ጥላቻ ይገርመኛል, የአንድ አግሪ ህዘብ መሆናችን ከቶም የራሳቸው ይመስለኛል።",0,1,0,0,0,0,حسن محمد: نفرت شما مرا متعجب می‌کند، اینکه ما یک ملت کشاورز هستیم به نظر خودشان نمی‌رسد.,['disgust'],1
566,amh_train_track_a_00567,አሁን ጦርነት ሚያሥደሥት ሁኖነው ባሣያችሁ ደሥ ይለኛል መትለው ደሥ አይበልህ እሥከመቸውም ድረሥ ደሥ ሀይበልህ ጉሮሮህን ይዝጋው ቀሪ እድሜህን በሥቃይ በመከራ ምታሣልፍ ያርግህ አይለፍልህ እንዳንተ ያለውን ሙሥሊም አይወክልህም በሞሥሊም ሥም ምትነግድ አለቅላቂ ነህ,1,1,0,0,0,0,اکنون جنگ باعث شادی شده است و در حضور شما خوشحال می‌شوم. فکر نکن که همیشه خوشحالی، تا کی ادامه خواهد داد؟ قلب خود را ببند و باقی عمرت را با رنج و مصیبت سپری کن. تو مانند دیگران نیستی و به عنوان یک مسلمان نماینده‌ای نداری. اگر به نام اسلام عمل کنی، فقط یک فریبکار هستی.,"['anger', 'disgust']",2
567,amh_train_track_a_00568,በአማራ ሕዝብ ላይ የተፈፀመው ፥ እየተፈፀመም ያለው ግፍ በሌላ ብሔር ላይ ብሆን እስካሁን 30 አኖሌ ሐውልት በየከተማው ይቆም ነበር ።,1,0,0,0,1,0,در مورد ظلمی که بر مردم امارا انجام شده و همچنان ادامه دارد، اگر این اتفاق برای قوم دیگری رخ می‌داد، تاکنون ۳۰ مجسمه در هر شهر به پا می‌شد.,"['anger', 'sadness']",2
568,amh_train_track_a_00569,አንች አይሁድ አናተ ሰዉ ስትገሉ ምን ልትባሉ ነዉ አነሱ ሲገሉ አሸባሪ ትላላላችሁ አናተስ ጭራቆች 🤮🤮🤮,1,1,0,0,0,0,"تو یهودی هستی، وقتی مردم رو میکشی چی میگی؟ وقتی اونا میکشن شماها رو تروریست خطاب میکنید. اه, این چرندیات 🤮🤮🤮","['anger', 'disgust']",2
569,amh_train_track_a_00570,ለምን ይቦቀቦቃል ታማልዳለች ለምን አይልም ከዚህ የበለጠ ውሸት ስዋሹ እንደምውሉ ገና አላለማመዱትም የየየደንበጫ ደብተራዎችን እከተላለሀ ጉድ ሆነ,0,1,0,0,0,0,چرا دروغ می‌گوید؟ چرا نمی‌گوید که از این بیشتر دروغ نخواهد گفت؟ هنوز به آن عادت نکرده است. آیا تو هم دنبال دزدان و فریبکاران هستی؟ چه اتفاقی افتاده؟,['disgust'],1
570,amh_train_track_a_00571,ነገር ድንገት በዕራዕይ ምን ታየኝ ሲል እንደነበር እናቃለን በአጠቃላይ የብዙ ሰዎች እጅና፤ በስፋት የኦሮሙማ አቀንቃኞችና በመንግስት አለሁላቹ ባይነት ቤተክርስቲያናችን እዚህ ደርሳለ,1,0,0,0,0,0,اتفاقاً در یک رویا، چیزی که دیدم را به یاد می‌آورم و ما آن را بررسی خواهیم کرد. به طور کلی، دست بسیاری از مردم و گسترده‌ترین طرفداران اورومو و همچنین بی‌طرفی دولت و کلیسای ما اینجا رسیده است.,['anger'],1
571,amh_train_track_a_00572,ሁላችንም በህይወት እና በዜሮ ጭንቀት ደስ ይለናል,0,0,0,1,0,0,همه ما در زندگی و بدون استرس خوشحال خواهیم بود.,['joy'],1
572,amh_train_track_a_00573,በውሸት የጋታችኋቸውየዘር አተላ ምንም የማያውቁ ህፃናት ባልገባቸዉ ትክክክል ባልሆነ ጦርነት አስበላችኋቸው በእውነት ልብ ይሰብራል እግዚአብሔር ለቤተሰብ ሁሉ መፅናናናትን ይስጥ በእርግጥ በትዕቢት እና በራስ ወዳድነት ላስበሏቸው ለመሪዎች እግዚአብሔር ምህረት ያድርግላቸው አሁንም ለንግግግራችሁም ልጓም ለክፉ ስራችሁ ምህረት ያርግልችሁ የእነሱልጆች ምናቸው ተነካ,1,0,0,0,1,0,در دروغی که به آن چسبیده‌اید، کودکان بی‌گناهی که هیچ نمی‌دانند را در جنگی ناعادلانه و ناخواسته قربانی کرده‌اید. این حقیقت قلب را می‌شکند. خداوند به همه خانواده‌ها آرامش بدهد. قطعاً، به دلیل غرور و خودخواهی، رهبران را مورد بخشش قرار دهید. اکنون نیز برای سخنان شما و اعمال بدتان طلب آمرزش کنید. فرزندانشان تحت تأثیر قرار گرفته‌اند.,"['anger', 'sadness']",2
573,amh_train_track_a_00574,ከምግብ ጋር የሚያስታውክ ሰርፕራይዝ ቀረበለት 🤧🤧🤧,0,0,0,0,0,0,با غذا یک سورپرایز ناخوشایند آمد 🤧🤧🤧,[],0
574,amh_train_track_a_00575,ዮዛ ለአይኔማ ትንሽ ጣፋጭ መከልከል የለብኝም አላለይም,0,0,0,0,0,0,یوزا برای آیینما کمی شیرینی نمی‌خواهم و از آن اجتناب هم نمی‌کنم.,[],0
575,amh_train_track_a_00576,ለኦሮሞ ወጣት ጥላቻ ስትግት ቆይተህ እስካሁን ድረስ የአማራ ሞት አልቆመም አሁን ቄስ ነኝ አትበል እኛም ቆምጭጨናል በአንተ እና መሰሎችህች የሚታለል አማራ የለም,1,1,0,0,0,0,برای جوانان اورومو، نفرت همچنان ادامه دارد و تاکنون مرگ امهارا متوقف نشده است. اکنون من یک کشیش هستم، نگو که ما نیز ایستاده‌ایم. در میان تو و مانندهای تو، هیچ امهاری وجود ندارد که فریب بخورد.,"['anger', 'disgust']",2
576,amh_train_track_a_00577,አረ ውሸታም መንግስት ትናንት ወያኔ የሚጠቀምበት ዘይቤ አሁንምያው ያሳዝናል ይሕች አገር,1,0,0,0,1,0,آره، دولت دروغگو هنوز هم از همان روش‌هایی استفاده می‌کند که دیروز وایانه به کار می‌برد و این واقعاً غم‌انگیز است. ای کشور!,"['anger', 'sadness']",2
577,amh_train_track_a_00578,ወይኔ ስያስፈራ ደግሞ ለካ ጦርነት እንዲህ ነው ሚዋጉት የኛዎቹም  ጦርነት ሲወራ ና በተግባር ይለያያል በተግባር ስያስፈራኣምላኬ ሆይ ጦርነትን ኣጥፋልን,0,0,1,0,0,0,واینه سیاسفرا، دگمه لکا تورنت ایده نده میواگووت یناووچوم تورنت سیراورا نه بیتگباریل یلیالیل. بیتگبار سیاسفراملکی هوی، تورنتن اتافالن.,['fear'],1
578,amh_train_track_a_00579,እንደዚህ አይነት ሰዉ ዶማነዉ አታነግረዉ,0,1,0,0,0,0,مثل چنین شخصی، دامنه‌اش را به او نگو.,['disgust'],1
579,amh_train_track_a_00580,ናይጄሪያ፡ የአባታቸውን ሕይወት ለማትረፍ የተዋጣ 70ሺህ ዶላር የዘረፉ ታሰሩ,0,0,0,0,0,0,نیجریه: برای نجات زندگی پدرشان، ۷۰ هزار دلار دزدیده و دستگیر شدند.,[],0
580,amh_train_track_a_00581,ድል ለሰው ልጆች በሙሉ የማንም ዳም አይፍሰስ ድጋታኛ ሞት አይሙቱ የሰው ልጅ ሁሉ የጌታ ፍጡር ናቹ ጡቁር ነጪ ብለን እኛ እንላያሌን ሰው አይዴለም ዬፈጣራን ሁላችንም የፈጠራ አንድ እግዚአብሔር ነው,0,0,0,0,0,0,پیروزی برای همه انسان‌ها باشد، خون هیچ‌کس ریخته نشود، مرگ ناگهانی رخ ندهد. تمام انسان‌ها مخلوق خداوند هستند. سیاه و سفید نباید بین ما تفاوت ایجاد کند. همه ما از یک خالق هستیم و تنها یک خدا وجود دارد.,[],0
581,amh_train_track_a_00582,አንተ ማለት ሰው አፍ ውስጥ ድንገት የሚገባ ትንኝ ነህ። ሚቀኛ፣ አክ እንቱፍ። በረከት ብሎ ስም፣ የቁጩ (fake) ክርስትያን።,0,1,0,0,0,0,تو کسی هستی که ناگهان وارد دهان مردم می‌شوی، یک موجود کوچک. مغرور و بی‌فایده. به نام برکت، یک مسیحی دروغین (جعلی).,['disgust'],1
582,amh_train_track_a_00583,ከፍተኛ የውጭ ጉዳይ ባለሥልጣናት ያሉበት የአሜሪካ ልዑካን ሰኞ አዲስ አበባ ይገባል,0,0,0,0,0,0,مقامات ارشد امور خارجه آمریکا همراه با هیئت دیپلماتیک روز دوشنبه وارد آدیس آبابا خواهند شد.,[],0
583,amh_train_track_a_00584,ጥፍረ መጥምጥ፡ “ጥፍሬን ስለማፍርበት እደብቀዋለሁ”,0,0,0,0,1,0,"""ترس از تاریکی: 'من به خاطر ترسم از تاریکی، آن را پنهان می‌کنم.'""",['sadness'],1
584,amh_train_track_a_00585,ዛሬ በጣም የገረመኝ ደረጀ የሚባል የ ዮቲዩብ ጋዜጠኛ የአቶ ታዬ መታሰር ለኛ በጣም ጥሩ ነዉ ብሎ ሲዘግብ እሱ ከልጆቹ ጋር ሆኖ ልጆቹን አቅፎ እያደረ ልጆቹን ትምህርት ቤት እያደረሰ የታየ መታሰር በጣም ጠቃሚ ነዉ ብሎ ሲዘግብ በአይነ ሐሊናው የታየ ልጆች ይታዪት ይሆን አቤት ሕሊናቢስነት መሆን,1,0,0,0,1,0,امروز یک خبرنگار یوتیوب به نام دِرِج که بسیار مرا تحت تأثیر قرار داد، درباره‌ی بازداشت آقای تایه صحبت کرد و گفت که این اتفاق برای ما بسیار خوب است. او در حالی که با فرزندانش بود، آن‌ها را در آغوش گرفت و به مدرسه برد. دِرِج همچنین اشاره کرد که بازداشتی که مشاهده شد، بسیار مفید بوده است. وقتی بچه‌ها با چنان مهربانی دیده می‌شدند، واقعاً نشانه‌ای از انسانیت بود.,"['anger', 'sadness']",2
585,amh_train_track_a_00586,ብአዴን አሸባሪ ነው ።አሸባሪነቱንም በዚህ አንድ አመት ውስጥ አሳይቷል,0,1,0,0,0,0,بایدن تروریست است و در این یک سال تروریسم خود را نشان داده است.,['disgust'],1
586,amh_train_track_a_00587,እንድያው የውሸት ዜና ዘጋቢዎች እና የመንግሰት ተቃዋሚዎች አሸሙር ምጸት ንቀት ፉገራ መታወቅያችው ነው የወሬ ደላላ ናችው አሸሙረኛ ገበታ አሰደንቃጭ በፍርፋሪ እና በምጸት ያደጋችው ከሰይጣን ጋር ነው ወዳጅነታችው ዱር በረሃ እና ጫካ ነው ያደጋችው የአውሬ ጸባይ ነው የምታንጸባርቁት ሰብእና የራቃችው ነው ጸረ ብልጽግና የፈረንጅ አሸከርና ተላላኪዎች ለኢትዬጰያ ምንም አሰተዋጽኦ የላቸሁም ከሃይለ ሰላሴ ኋላ ቀር የሰራ ባህልና ልማት አልባ ኢኮኖሚ,1,1,0,0,0,0,در واقع، خبرنگاران دروغگو و مخالفان دولت با تهمت‌زنی، تحقیر و فریبکاری شناخته می‌شوند. آن‌ها دلالان شایعات هستند که با شیطان دوستی دارند و طبیعت وحشیانه‌شان در بیابان‌ها و جنگل‌ها رشد کرده است. شما انسانیت را نادیده گرفته‌اید و ضد پیشرفت هستید. دست‌نشاندگان خارجی و خائنان هیچ کمکی به اتیوپی نکرده‌اند. پس از هایله سلاسی، فرهنگ و توسعه اقتصادی وجود نداشته است.,"['anger', 'disgust']",2
